organization_id,organization_name
31167028,Tourismus Zentrale Saarland GmbH
20309312,Zlatibor Tourism Organization
31456717,"Vojvodina, Tourism organization"
31260109,Tourism Western Australia
31391012,Tourism Window Limited
31460115,Tourist Agency Visit Georgia LTD
31456738,"Belgrade, Tourismus Organisation"
31456435,Tourist Board Biograd
31426904,Touristic Service Center
31462351,Touristikrat der Region Marrakesch Safi
31462354,Touristikrat der Region Draa Tafilalet
31462357,Touristikrat der Region Béni Mellal Khén
31462360,Touristikrat der Region Oriental
31462364,Touristikrat der Region Casablana Settat
31462367,"Touristikrat der Region Tanger, Tetouan, Al Hoceima"
31462370,Regional council of Tourism Dakhla Oued Eddahab
31462374,Touristikrat der Region Fes Meknes
31462381,Regional Tourism Council of Agadir Souss Massa
31456753,"Novi Pazar, Tourist organization"
31460978,Tourist Polska - Lulubeds
31464257,TOURIST SERVICES SRL
31460216,TOUR LEADER LLC
31426556,Grand Train Tour of Switzerland
31462786,Tour Oman
31108983,DIRS21 byTourOnline AG
31464689,Touroperator KOMPAS LLP
31432362,Tour Partner Group
31464691,TOUR PLUS SICILIA SRL
31402133,TourRadar GmbH
31301281,Tours Albania & Balkans
31143024,Tours Bahia DMC
31458536,tourVERS Touristik-Versicherungs-Service GmbH
31465364,Trade Development Authority of Pakistan
31453248,traffics GmbH
31462584,Traffic Travel LLC
31463539,Trail Blazer Tours India Private Limited
31299123,Trails of Indochina
31327064,Train World
31457751,Transalpino DMC
31456854,Ubigi
31453978,Translations.com
20408119,Trans Maldivian Airways Pvt Ltd
31304786,TraSo GmbH
31460232,"Travalco USA, Inc."
3002992,Travco Corporation LTD
31412150,Travco Group
31260195,Travco Group Holding Jordan
20305597,Travco L.L.C.
31457753,Travel 4 Experiences
31412022,Travel Africa Tours
31303365,Travel Agency FIBULA
31464742,Travel Agency Tour Asia LLP
31010092,Travelana
31390939,Travel Armenia by Luxury Voyage
31462493,TravelArt
31370767,Travel Before
31193746,Travel Central Holidays Pte Ltd.
31361791,Travel Compositor S.L.
31325106,Travel Connection Maldives Pvt Ltd
31432427,Travel Door Georgia LLC
31456963,Travelers Operador Turistico
31389351,Travel Escapes Maldives
31457417,Travel Europe Reiseveranstaltungs GmbH
20309255,Travel Excellence
31041037,Travel Exchange
31324177,Travel Expert Ltd./Reisiekspert
31462291,"Travelexperts, Inc."
31454997,Travelfusion limited
31457144,Travel House HK Ltd.
31464307,Travel India Company (TIC)
31463839,TRAVEL INN BY PERFETTO srl
31461647,Travel In tours
31458524,Travel It
31348056,Travelite Travel and Tours Co.
31391747,Travel Jet Co.
31460753,Travel Knits
31367366,Travel Land Kyrgyzstan
31460983,Travel Netto Sp. Z O.O.
31456403,Travelogia LLC
31409639,Travel One Madeira Agencia de Viagens e Turismo
31013407,Travel One Portugal
31457403,Travel Partner GmbH
31465199,Sardinia Tours
20431344,Travel Plus Ltd
31460986,Travel Projekt Polen + Osteuropa Incoming
31428040,TravelShop by SC Travel
31462548,Travelsoft LTD
31465412,Travel Studio
31385339,Travel Style LTD
31462113,Travel Tech Asia
31198702,Traveltek Ltd.
31460836,Travel the Cape
20432757,Travel Time South Pacific & Pure Discoveries®
31436418,Travel To Life GmbH & Co. KG
31172713,Travel Traders AS
31460204,Travel Vibes
20432056,Travel Walji´s (pvt) Limited
31386189,Travelzoo
31460069,Travex LLC
31463226,Travizgo Technology
31431585,Travzed Tourism Dubai
31461310,Treasure Myanmar Alpha
31345773,Trekking Team Group Pvt. Ltd
31366545,Trend Touristic Services
31379404,Trendy Hotels Türkei
31412948,TRENITALIA
31230690,Trentino Marketing
31458927,TREVISO AND THE GARDEN OF VENICE
31456312,Trex Travel Experiences
31174141,Tribe Hotel
31280629,Trimetys Hotels
31463606,Trinity Tours and Travels Private Limite
31439601,Trip.com Travel Singapore Pte. Ltd.
31462363,TripAdd
31423802,Tripmax
31456127,Trip Ninja Inc.
31461057,Trip Pokhara Pvt. Ltd.
31403002,Triptease
31456282,tripz Sales GmbH
31406194,Trisixty5 Holidays Sdn Bhd
31433382,TROGON TOURS
31464494,Tröll Expeditions
31459193,Visit Trollhättan Vänersborg AB
31459297,Visit Trondheim
31101372,Troodos Tourism Board
20271896,Tropical Adventure Tours & Travel
31072259,Tropical Tours Ltd.
31461673,Tropikist Beach Hotel
31048852,Tropitel Hotels & Resorts
31461001,TRUSTED DMC - MR LINH'S ADVENTURES
31277387,TrustYou GmbH
31464548,TRVL COUNTER - Life! Verlag GmbH & Co. KG
31457936,TRZMO
31102451,Trøndelag Reiseliv
31457399,TSG Tourismus Salzburg GmbH
31462955,Tsinandali Festival
31366627,Tsolmon Travel Co.LTD
31464913,TSS/ Nouvelair
31039123,TSS Group
31275920,TTG Asia Media
31461982,TTG Encore
31464325,Tucumán
31457445,TUI BLUE GMBH
31459417,Tuja Reisen
31465022,TULUM HOTELS ASSOCIATION
31464757,Tumar-Trans LLC
31194887,"Tunesien, Fremdenverkehrsamt"
31464921,Tunisair
31283643,Tuquitour by DreamSailing Srl
31461369,Turaco Collection
31137360,Turan Asia LLP
31168652,Turangra
31464044,Turan Turan Health
31099620,Turavion
31365523,Turim Hotéis
591177,Region of Valencia LGBTQ+
31460545,Turismo Ciudad De Granada
31460547,Turismo De Chiclana
31460549,Turismo De Jerez
31460551,Turismo De Rota
31407701,Turismo De San Roque
31460556,Turismo De Tarifa
31391465,Turismo Flecha Extrema
31430775,Turismo Milodon DMC Chile
20432623,Turismo Torino e Provincia - Torino Tourist Board
5547416,TurisRio
31100209,Ljubljana Tourism
31464064,TURKISH AIRLINES
31447082,Türkiye Tourism Promotion and Development Agency
20276627,Visit Turku Archipelago
31460190,TUROB
31345171,TUS Airways
31460943,TuscanyTravelExperience.com - SiChef Coo
31134827,TÜV Rheinland Group
31044145,Twin Lotus Resort & Spa
31194127,Two's Company for Travel and Tourism
31462734,TZX Travel Turizm TIC A.S.
31327137,Uakari Floating Lodge Mamirauá Reserve
31464767,Uber Boat by Thames Clippers
31427482,Uber for Business
31408298,Ubizo Events and Tours
31457533,Ubud Village Hotel
31459743,Udine Chiavi in Mano - Rete d'Imprese
31435481,UDS Group of Hotels & Resorts
31464485,Wild Thing Safaris - Udzungwa/Amani Forest Lodges
31460334,Uga Escapes Management Pvt Ltd
31453047,Association of Uganda Tour Operators
31046025,Uganda Wildlife Authority
31456965,UGOLF
31463598,State Agency for Tourism Development of Ukraine
31070728,Ulpia Tours Ltd.
31457500,Ultimate Safaris Namibia
31459566,"""Ulush Travel"" LLC"
31463798,Umaid Haveli
31368428,Uncover Colombia
31200155,Under One Botswana Sky
31234175,Underwater World Pattaya
31425431,Unesco Welterbestätten Deutschland e.V. für Netzwerk und EU-Worldheritage
31456138,UNESCO Sites in Crete
31460289,Netzwerk der Europäischen Welterbevereine c/o UNESCO Welterbestätten Deutschland e.V.
31453923,Unififi Group
31462272,Uniglobe Travels
31134674,Uniline DMC
31463727,"Union Development Group Co., LTD"
31431332,Unique Experience
31302810,Unique North Incoming
31461990,UNISONO Hospitality
31364952,United Airlines
31460254,United Airports of Georgia LLC
31462397,United Rent A Car
31442783,UNITED RIVERS AG
31167946,UNITED TRAVEL - MALTA
20273267,United Travel Agency
31458248,Universalmuseum Joanneum/ UNESCO-Welterbe Schloss Eggenberg
20412187,Universal Parks & Resorts
20177913,Universal Resorts Management Pvt Ltd
31460299,Universitäts- und Hansestadt Greifswald
31411689,University of Bath
31015511,Universum Managementges. mbH
31303562,Unlimited Egypt Travel
31459888,UPASS Ltd. - URBO Studio
31431822,UpsellGuru
31456824,Upstay
31272648,Uruguay
31297070,URV - Union Reiseversicherung AG
31459851,USA Guided Tours
31463955,USAID Economic Security Program
31459592,USA Pavilion
31321803,Usedom Tourismus GmbH
20306402,USP Touristik AG
31458096,Us Travel - Korea
31464330,USTTAK
31458528,UTA - First Trip Travel
31277868,Utah Office of Tourism
31459442,Uttar Pradesh Tourism
31463794,Uttrakhand Tourism Development Corporation
31458150,Ministry of culture and tourism of the Republic of Uzebekistan
31327277,Uzdrowisko Swinoujscie S.A
31465550,Uztravel Silk Road
31232849,V.O.S Aps
31459322,Visit Vaasa / Vaasanseudun Matkailu Oy
31048554,Vacation Singapore DMC Pte Ltd.
31456786,Event Solutions Malta by Vacations Malta Ltd.
31461653,Vacations to go travel
31410366,Vakkaru Maldives
31343249,Valamar
31461810,VALENCIA TOURS
31301362,València Turisme
31461796,VALENTOUR INCOMING CALABRIA
31462340,Valeria Hotels & Resorts
31454959,VALLE D'ITRIA HOLIDAYS S.R.L.
31463687,Valpas
31365036,Vamoos Ltd
31463202,"Vana Belle, a Luxury Collection Resort Koh Samui"
31126155,Van der Valk Hotels und Restaurants
31428401,Van Gogh Museum
31165219,Vanuatu Tourism
31045278,Vapues Tours
31100867,Variety Cruises
31409071,VariFlight
31137701,Varun Voyages
31463593,VAS GROUP
31463014,Vast Ethiopia Tours
31456366,Vathi Cove Luxury Resort&Spa
31457415,VAYA Group
31456967,VCT- Valencia Color Tours
31464551,VDRJ - Vereinigung Deutscher Reisejournalisten
31412535,Veena World
31461558,Veena World
20191170,Vélez-Málaga Town Hall
31459952,Veliko Tarnovo Municipality
31442103,"VENETO, THE LAND OF VENICE Regional Tourism Board"
31323840,Venezia Unica By Vela SpA
31458931,Venice Cabaret by Avanspettacolo Event Venue
31386795,Venice Tours srl
31386714,Venice Water Link - Raffaello Navigatione
31463016,Venture Ethiopia Tours and Travel
31429949,Venture Uganda Limited
31464928,VENUS BEACH HOTEL
31411294,Venza Group B.V.
20406309,Veranda & Heritage Resorts Rogers Hospitality
31385455,Verband der Veranstaltungsorganisatoren e.V.
31099630,Vereinigte Bühnen Wien GmbH
31460820,Vergenoegd Löw Boutique Hotel & Spa
31457395,VERKEHRSBUERO HOSPITALITY
31138414,Veronia Tours S.L.
31456969,Pyrenees Travels
31456415,Vervotech Solutions
31347070,Very Viva Venice Srl
31170177,Via Capi - Bit
31458098,"Viagem CO.,LTD"
31458934,VIAGGIARE RENT
20304543,Via Hansa & Borealis
31346625,Viajes de Gala DMC
31326884,Viajes Indigo
31322016,Viajes Interrias
31340995,Viajes Master Internacional S.A.
31464578,Viajes Máster Internacional
31456971,Viajes Olimpia Mediterráneo
31329883,Viajes Olympia
31426178,Viajes Orbis
31464125,VIA NATURA
31389016,VIA-Reisen
31462420,Via Silk Road Travel
31431808,Viato GmbH
31459467,Via Travel Australia
31462473,Viatur GTravel Services
31456830,Vibra Hotels
31172361,Vicenza E' CONVENTION & VISITORS BUREAU
20273199,The Victoria Falls Hotel
31456719,Victor Tours DMC - incoming tour operator & DMC for Serbia and The Balkans
31301384,Vidago Palace Hotel
31230436,VIDOTOUR
20271324,Vidzeme Tourism Association
31344279,Vienna Sightseeing Tours Wiener Rundfahrten GmbH & Co.KG
31461092,VIETNAM AIRLINES JSC
31321535,Vietnam National Administration of Tourism
31461099,Vietnam Original Travel Group
31454211,Vietnam Tourism Development Fund
31464815,VietOne Travel
31257871,Vietravel
31460984,"CAPELLA CRUISE - HALONG BAY, VIETNAM"
31233320,Viet Vision Travel & Trading JSC
20412231,VIK hotels group
20458878,Viking Line ABP
31329535,Vila Galé Hoteis
31457757,Vila Park Nature & Business Hotel
31458939,Villa Barbarich
31463835,VILLAGGI MARCHE
31458943,VILLAGGIO SAN PAOLO
31347074,Villaggio Turistico Internazionale
31100405,Villa Resorts
31456590,Villa Resorts
31463970,Viñedo Dos Hemisferios
31454223,"Vinpearl, VinWonders, Vinpearl Golf"
31454973,Vio Travel
31459147,VIPAC TRAVEL
31460633,Vipava valley tourism board
31462296,Vipper.com
20126825,Viracocha Turismo Internacional
31454284,Virdee
31462401,VisaTour
31460650,Visit 2 Lanka
31461005,Visit Abroad Travels and Tours Pvt. Ltd.
31462040,visitBerlin Partnerhotels e. V.
31464601,Visit Bodø
31365281,VisitBritain Shop The e-Commerce platform of VisitBritain
31463674,Visit Buenos Aires
31109365,Visit Egypt tours
31464817,VISITGARDA.COM - GARDA UNICO
31461986,Visit Greenwich
31465407,Visit Iguassu
31343315,Visit Inverness Loch Ness
31439688,Visit Jersey
31464246,Visit Kosice
31461988,"Visit Lake District, Cumbria"
31461991,Visit Liverpool
31453788,Luxembourg
31464994,Visit Mako
31464445,Visitmoov
31453712,Visit Moray & Speyside Ltd.
31460327,Visit My City Travels (Pvt) Ltd
31465370,Visit Rio
31458476,Visit Saaremaa
31465409,Visit Sao Paulo
31387069,Visit Tampa Bay
20277081,Visit USA Committee Germany
31459469,Visit Victoria
31365272,Visit Wales
31461996,Visit West (Bath & Bristol)
31464402,VISTARA- TATA SIA AIRLINES LTD
31303545,Vista Verde
31361972,visumPOINT GmbH
31428588,Vitoria-Gasteiz
31438939,VIVA Cruises
31364132,VIVARA VIAGGI
31174691,Viva Wyndham Resorts
31460718,Vive la Región de Atacama
31459554,Viventium Properties
31460969,VNTRAVEL VIETNAM TOURISM JSC
31458495,voco Dubai
31461183,voco Times Square South
31463671,VOIhotels
31459561,Voile Bleue
31462545,Voiso Pte. Ltd
31465485,VOI Vila do Farol
31136314,Vorarlberg Tourismus GmbH
31453110,VOUM VOUM GmbH
31456262,Voum Voum GmbH
31453848,Voxel
31297168,VOX S.p.A.
31464139,Voyages De Rêve
31460002,Voyagence Tahiti
31432467,Voyager
31460571,GO Jugendreisen / VOYAGE Reiseorganisation GmbH
31303627,Voyagers Zambia Limited
31459476,Voyages and Discovery Kings Canyon
31464377,Voyages Emile-Weber
20272166,Voyages Maldives Pvt. Ltd.
10289229,Sales-Lentz Luxembourg
31458425,Voyage Tours
31461177,Voyzant Inc.
31345851,VPM Yacht Charter Seychelles Ltd.
31282463,Vueling Airlines S.A.
31383522,Vulkanegion Vogelsberg Touristik GmbH
31459338,Vuokatti Finland
31464071,W.W.S. Kurt Strube GmbH
31402168,World2Meet
31461248,W ABU DHABI-YAS ISLAND
31328943,Wadi Tours
31303239,Waka Hotels and Resorts Ltd.
31459963,Wakayama Tourism Bureau
31329899,Batanes Wakay Travel and Tours
31463386,Waldorf Astoria Lusail Doha
31458437,Waldorf Astoria Dubai Palm Jumeirah
31322624,Waldorf Astoria Ras Al Khaimah
31171576,Walkers Tours Ltd
31460808,VISITWallonia.be
31464553,Wandermagazin
31324080,Wapa di Ume Resort
31460992,Warminsko-Mazurska Regionalna Organizacja Turystyczna
31336374,Warner Bros. Studio Tour London
31460994,Warsaw Tourism Organization
31104028,Wartburg  & Eisenach
31389483,Warwick Paradise Island
31460331,Waskaduwa Beach Resort PLC
31388003,Waterberry Zambezi Lodge
31463115,Wayo Africa
31346373,Ways Travel
31457536,W Bali Seminyak
31457391,WBS Blank Software GmbH
31263829,W Doha Hotel and Residences
31458430,W Dubai - Mina Seyahi & Westin Mina Seyahi
31458434,W Dubai - The Palm
31325478,WebBeds
31465341,Weblogic SA
31141253,WebTour Maroc
31388993,Weekend travel
31462064,We-Flytour S.A.
31457479,WeGoTrip
31100478,"Weimar Tourist Board / weimar GmbH Gesellschaft für Marketing, Kongress- und Tourismusservice"
31460997,Weiss Travel
31455645,WELCOMEBEDS
31463633,WELCOME TRAVELS (a UNIT OF WELCOME DESTINATIONS PVT LTD)
31301524,"Wellworth Hotels Lodges, Resorts & Camps"
31322798,Welterbe Grube Messel gGmbH
31461525,WelterbeRegion Anhalt-Dessau-Wittenberg e.V.
31363838,Weltkulturerbe Völklinger Hütte- Europäisches Zentrum für Kunst und Industriekultur
31463517,WeRIsrael
31305224,Wertheim Village
31424539,Werther Exclusiv
31464669,"Department of Tourism, Government of West Bengal"
31281948,"Western Greece, Region"
31463625,Western India Nature Tours Pvt. Ltd.
31136024,West Indian International Tours
31457251,Region of West Macedonia
31461449,WESTON HOTEL
20235789,West Sweden/Turistrådet Västsverige
31455439,WeTravel Inc.
31462173,Wetu BV
31453118,Wheego Share.Rent.Abo !
31465315,Where Next
31016027,White Shark Projects
31385728,Why Jordan Tours
31101595,Widerøe AS
31461004,Wielkopolska Tourism Organisation
31134723,Wiesbaden Congress & Marketing GmbH
31259534,WIHP SAS
31345218,Wild Africa Travel
31433844,Wild Dogs Lodge & Nature Safaris
3000145,Wilde & Partner Communications GmbH
31458730,Wilderness
20175212,Wilderness
31462061,Wilderness
20273903,Wilderness Explorers
31433296,Wilderness Safaris
31456573,Wild Expeditions Africa
31302703,Wild Horizons
31461974,Wild Jungle Trails
31464420,Wildlife Paraguay
31465083,Wild Safari Tours
31280499,Wilkinson Tours Ltd
31406822,WIND BIKE TOURS
31464219,Windjammer Landing Villa Beach Resort St. Lucia
31343395,WINDOW TO LUXURY Ltd
31435750,Windsor Hotels
31460008,Windstar Cruises
31461009,Winetour.Pl
31458262,Winetours Moldova
31231721,Wings Tours & Nile Cruises
31347666,Winning Travel and Tours Zambia
4000893,WTSH Wirtschaftsförderung und Technologietransfer Schleswig-Holstein GmbH
31345374,Within Earth Holidays Sdn Bhd
31458231,WKE Konzert- & Eventveranstaltungs GmbH
31462462,Województwo Lubuskie
31461018,Wolff Travel International Warszawa Sp. o.o.
31430822,WOMOFOX Inh. Gero Spoerer
31460220,WONDERLAND
31192841,Wonderland Travel Nepal Pvt. Ltd.
31262435,Woni Safaris
31461666,WASTCO Tours
20308343,World Express Tours
31464087,World Gate
31453966,Worldia
31454891,Worldline
31440187,World Mobile Limited
31463380,World of Hyatt Inclusive Collection
31327177,World Synergy Travel Bulgaria
31456790,WorldTourist & Saistours
31457666,Worldwide Hotels
31457759,WOTELS HUB
31458100,Wow Corea Tour
31457761,WOW Porto I World Of Wine
31433978,WST Georgia - Travel company
31463701,Wtatil Albania
31410150,Wygoda Travel Sp. z o.o.
31464018,Wyndham Garden Ajman Corniche
31465501,Wyndham Grand Algarve
31126163,Wyndham Hotels & Resorts
31174508,Wynn Las Vegas and Encore
31170353,WYSE Travel Confederation
31464877,Xanadu Makadi Bay (Tia Heights)
31462236,Xaoo Safari Camp
31464431,X Belek
31461670,Xperience Resorts - Sharm El Sheikh
31343192,Yael
31457818,Yalago
31411757,Yas Plaza Hotels
31461242,Yas Island Abu Dhabi
31280843,Yas Marina Circuit
31168255,https://www.the-yeatman-hotel.com/en/
31457763,Yellow Bus Official Sightseeing Tours
31464151,Yes Tourism Holdings Inc.
5550033,York Hotel Pte Ltd
31457667,YOTEL SINGAPORE ORCHARD ROAD
31136238,young austria - Österreichs Erlebnisgästehäuser
31457765,YOUR TOURS PORTUGAL
31435841,YUCATÁN
31458581,Yunguilla Corporation
31459750,Yuniqly
31462492,Z. Boskovic Air Charters
31034813,Z4 Promotion GmbH
31456420,Zadar Airport
31453324,Zadar County Tourist Board
31413429,Zadar Tourist Board
31454667,ZAFS Tours
31412026,Zagwe Ethiopia Tour
31347808,Zahara Tours
31458520,GOZAHID Destination Management
31457369,Zambian Ground Handlers
512358,Zambia Tourism Agency
31390822,Zamora Ayuntamiento
31142506,Zanzibar Islands (ZATO)
31462875,Zanzibar Airports Authority
31411425,Zanzibar Association of Tour Operators
31324341,Zanzibar Collection
31463856,Zanzibar Commission for Tourism
31462126,ZANZIBAR RENT A CAR LTD
20411505,Zaragoza Turismo
31461380,Zara International Travel Agency
31413436,Zaton Holiday Resort
31141866,Zeavola Resort (Phi Phi Island)
31303546,Zebra Travel
31465326,Zeb Travels
20271886,Zehin
31260177,ZEIT Verlagsgruppe
31457261,Zela Aviation
